engine_cc,horsepower,weight_kg,fuel_type,kmpl,road_type,avg_speed_kmph,ac_on,tyre_psi,traffic_level,payload_kg
6200.0,,,Premium,7.225,highway,97.08398121817906,1,32.0,medium,147.0117737366562
6200.0,,,Premium,6.375,highway,110.59014734906711,1,35.2,low,147.98493232906182
2000.0,,,Premium,12.325,highway,84.82269166160826,1,32.0,medium,143.57352281280583
2000.0,,,Premium,12.75,city,37.59916194964292,0,35.2,low,112.76137862454243
2200.0,,,Premium,8.5,city,37.453574442348824,1,31.3,medium,129.5758438298326
3300.0,,,Regular,9.775,highway,87.40081037474094,1,34.4,low,206.25815976219428
1200.0,,,Regular,11.9,city,45.60973211240373,1,31.6,medium,174.39272870299584
2400.0,,,Regular,8.924999999999999,city,42.6565704463159,1,32.9,low,138.01262821251845
4400.0,,,Premium,6.375,city,30.899820983533576,0,34.8,medium,136.9381105072741
4400.0,,,Premium,6.375,city,34.95734719720469,1,31.8,high,64.36328913132303
4400.0,,,Premium,6.375,highway,107.53891701520311,1,36.7,high,42.51177202409036
4400.0,,,Premium,6.375,hilly,57.464963833029955,1,34.0,medium,47.8549433366577
3000.0,,,Premium and Electricity,9.775,city,28.818086192057542,0,33.7,low,144.7501105526689
2000.0,,,Premium and Electricity,11.475,city,48.379020957821595,0,36.5,high,201.75821520493741
1500.0,,,Regular,14.45,city,32.567227730879935,1,36.5,medium,115.01223565346999
2200.0,,,Premium,8.924999999999999,highway,101.0844127861902,1,33.9,low,174.83533905445762
1500.0,,,Regular,14.875,city,30.88428078525385,0,34.8,high,105.54916668391292
5600.0,,,Premium,7.6499999999999995,highway,81.03069280790838,0,32.4,medium,112.43822132655713
5600.0,,,Premium,7.6499999999999995,highway,92.34329897060141,0,33.2,low,114.1604543278111
5600.0,,,Premium,7.225,city,35.163872827268655,1,29.9,medium,143.67425802069528
3600.0,,,Regular,8.075,city,27.943096377527795,1,33.9,medium,120.67378321563852
3600.0,,,Regular,8.075,highway,69.95644446224216,1,36.1,low,128.33896210219513
2000.0,,,Regular,8.924999999999999,city,37.4388506432847,0,33.8,medium,212.48831492776765
3600.0,,,Regular,8.075,city,35.29592050229311,1,34.8,low,80.90186209641044
3600.0,,,Regular,8.075,city,41.02324395773384,0,31.9,medium,108.35024932491898
6200.0,,,Premium,8.075,highway,106.70768799190134,1,29.0,low,58.9052680570567
2500.0,,,Regular,9.35,highway,108.51804358805776,1,29.2,low,106.74923280417138
2000.0,,,Premium,11.475,highway,86.18615684471172,0,30.0,low,152.92261093351226
2000.0,,,Premium,11.475,city,31.910527982588924,0,32.4,medium,122.39763085618628
2000.0,,,Premium,11.049999999999999,hilly,41.9859996647462,0,32.0,high,98.1589913412413
2700.0,,,Premium,10.2,highway,81.51816348258815,0,31.5,low,126.70880237643308
2700.0,,,Premium,9.775,highway,89.68527972818154,1,33.2,low,37.09860296110551
2700.0,,,Premium,9.775,highway,77.17599534525138,0,29.9,low,116.15906436159167
2000.0,,,Premium,11.049999999999999,highway,86.23155599728526,0,35.3,low,134.4905404962218
2000.0,,,Premium,11.475,highway,104.47730308725798,1,34.5,medium,128.86902444708494
3000.0,,,Premium,8.924999999999999,city,41.52342127640384,1,33.9,high,161.1480651161761
3000.0,,,Premium,8.5,city,33.92717309222853,1,34.7,low,90.0646255250022
2500.0,,,Regular,9.775,hilly,48.63998094256256,1,30.6,medium,30.330167487933437
3000.0,,,Premium,8.924999999999999,city,29.575917079507924,0,31.2,low,81.86209898212194
3000.0,,,Premium,8.924999999999999,highway,102.00889726503527,0,31.5,medium,79.10224682115684
2000.0,,,Regular,14.025,highway,99.89013439669871,1,32.4,high,110.38696507937946
2000.0,,,Regular,13.6,city,35.975055388423854,0,34.1,medium,110.38525883548076
,,,Electricity,51.425,highway,107.61557803841671,1,28.8,medium,113.39164914588464
2000.0,,,Regular,19.974999999999998,city,28.381977313119982,1,32.9,low,54.43031199692206
2000.0,,,Regular,22.099999999999998,city,41.14125943171458,1,35.3,high,145.9688865616792
2500.0,,,Regular,15.299999999999999,highway,95.11360736833346,1,29.6,low,91.32087654177636
2500.0,,,Regular,14.875,highway,98.14131049035775,1,33.3,medium,154.740725165625
2500.0,,,Regular,14.875,city,34.82807174551968,0,33.4,medium,176.90687290117336
1300.0,,,Regular,14.45,city,38.56444130286955,0,32.8,low,95.2509427846145
1500.0,,,Regular Gas and Electricity,17.849999999999998,highway,87.59878443828352,1,33.3,high,115.27490833738092
2700.0,,,Premium,9.775,highway,78.80764116607948,1,32.5,medium,119.14633010291215
3000.0,,,Premium,9.35,highway,80.75413664514443,1,30.6,medium,122.16794393355228
3000.0,,,Premium,9.35,city,33.02362503531855,1,33.6,low,178.3475484471051
3000.0,,,Premium,8.924999999999999,city,35.653441370607936,1,28.8,medium,103.95537464766676
3000.0,,,Premium,8.924999999999999,highway,97.114942997144,1,34.4,low,108.13084326025813
5000.0,,,Premium,7.6499999999999995,city,42.63082041588293,0,33.6,medium,142.10462189752775
5000.0,,,Premium,7.6499999999999995,highway,95.30374489073375,1,33.6,low,125.53886319823218
3600.0,,,Regular,8.075,city,30.83465283339025,1,34.3,low,169.3388001265318
3600.0,,,Regular,7.6499999999999995,city,34.20169482782757,1,36.3,medium,143.41325452379505
1300.0,,,Regular,14.875,highway,84.08486890026516,1,29.7,high,83.67382591621173
3000.0,,,Premium,8.5,highway,90.31898381986288,1,33.4,high,120.05587378675015
2900.0,,,Premium,8.075,highway,97.00831508335679,1,35.2,medium,113.6721533772862
4000.0,,,Premium,7.225,city,34.97943070546493,0,37.2,medium,140.36677866132914
2000.0,,,Premium,9.775,city,40.59064788572556,0,29.7,medium,189.16315686870345
2000.0,,,Premium,10.625,highway,95.08257606853729,1,32.3,medium,41.76548187895315
2000.0,,,Premium,9.35,highway,82.96936327200376,1,36.5,low,128.33284260714092
2000.0,,,Regular,12.75,highway,76.75580353825994,1,32.1,low,94.24815650595255
2000.0,,,Regular,13.174999999999999,city,42.07678687527458,0,30.8,medium,132.55418773514037
2000.0,,,Regular,11.475,city,28.147505194634597,0,37.8,low,151.34395413348446
1600.0,,,Regular,12.325,highway,102.05734106044909,0,28.8,low,67.64108875874825
3800.0,,,Premium,7.6499999999999995,highway,91.77168205993199,1,34.1,low,115.98632014151326
2300.0,,,Regular,8.924999999999999,city,33.4133230729945,1,31.7,low,136.2261972614631
2000.0,,,Regular,9.35,city,32.14074094358335,1,31.4,medium,104.13092616218546
2000.0,,,Premium,10.625,city,33.154650478402424,1,34.4,medium,159.28117900640655
2000.0,,,Regular,16.15,city,35.01003056690146,0,33.6,low,86.99032970143519
2900.0,,,Premium,8.075,hilly,52.76203212310809,0,33.1,low,140.11266342669714
2900.0,,,Premium,8.075,highway,96.82299768678955,0,34.1,low,146.4034172846129
4000.0,,,Premium,6.375,city,40.662322160329715,0,31.0,medium,34.69406122700009
,,,Electricity,45.9,highway,87.60826306474277,0,33.6,high,98.11385476587478
1300.0,,,Regular,11.9,hilly,46.76897965629314,1,32.9,low,158.9383758444304
2300.0,,,Regular,10.2,highway,80.63910487439861,0,34.7,medium,183.38747871333982
2500.0,,,Regular,12.325,highway,84.45756762274632,0,31.3,medium,123.67095242104834
2500.0,,,Regular,11.9,hilly,54.619347085337324,1,33.5,high,191.55178297740258
,,,Electricity,48.025,city,22.84317823149442,1,35.0,medium,109.70919206900183
,,,Electricity,48.025,highway,93.91494525525805,1,34.8,medium,94.44437246845987
,,,Electricity,47.6,city,22.367465983139066,1,30.5,medium,144.2510354416669
3300.0,,,Premium,8.5,city,34.5295769071027,1,32.2,low,104.6963831386648
3300.0,,,Premium,8.5,city,38.30591610774686,1,34.9,medium,141.2803157117829
3000.0,,,Diesel,10.2,city,35.118145921590596,1,35.4,low,77.87310460388558
3000.0,,,Diesel,10.2,highway,84.52073049072168,0,36.6,medium,164.2167957701201
3000.0,,,Diesel,10.2,highway,81.79430548613274,0,32.2,medium,123.37148455931681
5000.0,,,Regular,8.075,city,37.60702334494984,1,33.3,low,124.92550568489898
3000.0,,,Diesel,9.35,highway,92.591770361944,1,36.3,medium,140.70908480624038
1200.0,,,Regular,12.325,highway,97.9794724232183,0,32.7,low,70.49470989398483
1300.0,,,Regular,13.174999999999999,city,34.869762577359296,0,35.6,medium,79.13564132191925
1200.0,,,Regular,12.325,highway,81.55817553566717,1,31.9,medium,73.39161678124235
2000.0,,,Premium and Electricity,10.2,city,44.110305702136515,1,33.3,high,137.6431546408125
3000.0,,,Premium and Electricity,9.775,city,35.02481166300283,1,33.3,high,95.35356209469525
1500.0,,,Premium,13.174999999999999,highway,97.06895979919727,1,33.6,medium,166.83939448195466
2000.0,,,Premium,12.325,hilly,49.17691843394137,0,30.5,high,83.65270135287462
2000.0,,,Premium,11.049999999999999,city,31.156814100975403,0,33.5,low,125.38718219696425
2000.0,,,Premium,11.9,city,29.06946700317577,1,30.1,low,136.415135266205
5000.0,,,Regular,7.225,highway,86.82744250048984,0,33.1,medium,107.01223061732938
1500.0,,,Premium,13.174999999999999,highway,93.00844486805589,1,30.4,high,106.08804811249334
1500.0,,,Premium,13.174999999999999,hilly,51.31057460227577,1,33.1,low,84.14046276168312
2000.0,,,Premium,11.475,city,32.3570215735814,1,33.2,low,131.78910032741314
2000.0,,,Premium,11.475,highway,86.20093432499709,1,34.6,medium,159.96853867252247
2000.0,,,Premium,12.325,highway,102.23896102678805,0,35.6,low,78.86894801481591
2000.0,,,Premium,11.475,city,36.5595269189977,0,31.7,low,165.2451741517581
2000.0,,,Premium,11.049999999999999,highway,78.20249972983095,1,32.7,low,181.93239753534266
1500.0,,,Regular,20.4,city,35.77000741944177,0,30.8,low,81.2796192983366
2000.0,,,Regular,12.75,highway,83.96194410883857,1,36.9,low,87.79972737810562
2000.0,,,Regular,11.9,city,36.42257062048773,1,36.6,medium,39.068143507687836
1500.0,,,Regular,11.9,city,37.55613387455002,0,32.1,low,112.27008343501672
1600.0,,,Regular,12.75,hilly,55.08235518236457,1,32.9,medium,115.31988929520821
1600.0,,,Regular,12.325,hilly,36.8105788425822,1,31.9,medium,88.8882598864779
1500.0,,,Regular,22.099999999999998,city,26.311452556865305,0,31.9,medium,77.8319466085425
4400.0,,,Premium,8.075,highway,96.31078716063149,0,34.7,medium,202.4651018183386
4400.0,,,Premium,8.075,hilly,56.247103572905495,1,33.3,medium,57.73364846860379
2500.0,,,Regular,9.35,city,32.64538018148731,0,30.0,high,139.0769919110008
3600.0,,,Regular,8.924999999999999,highway,96.73335328573101,1,33.4,high,122.97229960751467
2500.0,,,Regular,9.35,city,21.183690823157853,0,36.6,low,162.48613209868955
3600.0,,,Regular,8.924999999999999,highway,102.34559124698399,1,33.0,high,128.12362648275737
2500.0,,,Regular,8.924999999999999,city,28.982696510228983,1,34.2,medium,103.64265096519803
1500.0,,,Regular,11.475,highway,100.61113159662158,1,37.0,medium,82.1795876171197
3600.0,,,Regular,8.075,city,35.74817658490084,0,33.7,low,144.5484446896029
3600.0,,,Regular,7.225,city,35.21553930925325,1,36.5,medium,76.7187745812871
2500.0,,,Regular,8.924999999999999,highway,80.05941723299199,1,32.6,medium,173.2267768958107
3600.0,,,Regular,8.075,city,41.35047793070094,1,33.7,medium,140.87133377257905
3300.0,,,Regular,8.924999999999999,hilly,55.877618658269164,1,32.9,high,150.68261894951266
2000.0,,,Regular,9.35,city,36.76827880144044,0,34.0,medium,118.8698172141531
3000.0,,,Premium,8.5,highway,100.80038903864273,1,31.9,medium,176.39358594954916
3000.0,,,Premium,8.075,highway,100.01364059993168,1,30.6,high,129.64838287621382
4000.0,,,Premium,7.225,city,29.93010847421101,0,32.8,high,80.9257202858305
4000.0,,,Premium,7.225,highway,85.06852852794374,1,34.1,low,86.40105002087788
1500.0,,,Regular,11.475,highway,97.34255949096126,0,32.8,low,62.09786315321371
3000.0,,,Premium and Electricity,8.075,highway,80.74035777634563,1,30.8,medium,154.22054395691865
,,,Electricity,47.175,highway,105.21391795922513,1,33.4,high,160.00463202326245
,,,Electricity,45.9,city,22.881722001036785,1,32.0,high,125.77214598223334
,,,Electricity,44.199999999999996,city,33.716765411818784,1,36.8,low,159.0113797911473
3000.0,,,Premium,10.625,city,31.590145655554323,0,33.6,medium,193.3153828796797
2000.0,,,Premium,12.75,hilly,64.48353039583334,1,33.6,low,101.79015309591003
2000.0,,,Premium,12.75,city,29.21452315085577,1,35.8,low,125.1622405034373
2400.0,,,Regular,9.775,city,32.18269227820029,0,35.1,low,85.60914885893979
2400.0,,,Regular,9.35,city,29.508212146081966,1,33.0,low,68.39071522041299
2000.0,,,Premium and Electricity,11.9,highway,81.57102300438268,1,34.2,low,178.10138266902888
1500.0,,,Regular,13.6,highway,81.35338002489563,0,33.9,low,130.39706871678183
2000.0,,,Premium and Electricity,10.625,city,32.55562998200814,0,33.2,low,127.03543021731005
2000.0,,,Premium,8.924999999999999,highway,76.02812001942965,1,32.1,low,119.59418122643109
600.0,,,Premium Gas or Electricity,13.174999999999999,hilly,51.9952118794241,1,30.1,medium,104.12492884027188
600.0,,,Premium Gas or Electricity,13.174999999999999,highway,79.66231080334799,1,34.6,low,166.35986276771916
6600.0,,,Premium,6.8,highway,95.40519944149844,0,33.9,high,121.63799496933858
3500.0,,,Regular,9.775,city,24.774264701543345,1,34.5,medium,114.9680428186661
3500.0,,,Regular,9.35,city,32.1974891079567,0,30.9,medium,120.85489356616843
4000.0,,,Premium,8.075,city,38.916370860925696,0,29.0,high,148.64575132616432
4000.0,,,Premium,8.075,highway,91.29425592718161,1,31.2,high,130.98032081841342
6800.0,,,Premium,5.1,city,34.18719944381599,1,33.6,low,165.4964707396233
1500.0,,,Regular,13.6,city,32.13243504405769,1,29.4,high,159.50965797699047
3000.0,,,Premium Gas or Electricity,8.924999999999999,highway,93.32618950564574,1,32.9,low,80.04986423955074
3000.0,,,Premium Gas or Electricity,8.924999999999999,highway,97.4711927822483,0,32.8,medium,170.13579538452683
1800.0,,,Regular,14.025,city,40.379387606699225,0,36.6,medium,43.629187375312654
1800.0,,,Regular,14.025,highway,104.51213480847875,0,30.2,low,171.82589024246985
1800.0,,,Regular,13.6,city,38.019589617589105,1,32.4,low,134.4174613398642
1800.0,,,Regular,22.099999999999998,highway,90.07326496701879,0,33.2,low,116.89160340668664
1800.0,,,Regular,22.099999999999998,hilly,46.99235119140502,1,36.1,medium,131.92353442078422
2000.0,,,Regular,14.45,city,25.73013658992742,1,32.9,high,68.5609094216531
2000.0,,,Regular,13.6,highway,105.96235087197753,1,34.6,low,91.0593338481197
2000.0,,,Regular,14.45,highway,96.65088432216068,1,32.5,medium,55.46402179717926
1500.0,,,Regular,13.174999999999999,hilly,55.1352793730526,1,32.6,medium,144.48942190918234
,,,Electricity,29.325,city,35.89703371433739,0,31.2,high,93.37368301182286
4300.0,,,Regular,7.6499999999999995,city,29.486236518555245,1,31.7,low,132.6157883897565
1500.0,,,Regular,12.75,city,36.00214503110818,1,31.4,high,184.82883087637975
2000.0,,,Regular,8.5,highway,86.64095446896118,1,34.1,medium,99.32843226958647
2000.0,,,Regular,9.35,city,25.468128406218923,0,30.9,medium,105.0344507941497
2000.0,,,Regular,8.924999999999999,city,42.50271611544022,0,32.0,low,163.155969380244
2000.0,,,Regular,9.35,hilly,36.068155712497855,1,33.2,low,83.21869740366668
1500.0,,,Regular,11.049999999999999,city,29.684912998855285,1,30.8,high,88.69456159486282
1500.0,,,Regular,11.049999999999999,city,34.57302175836345,1,30.8,low,115.61829177770119
1500.0,,,Regular,11.9,highway,80.86545136552989,1,30.8,low,119.9472583818808
1500.0,,,Regular,11.9,city,41.438409694137164,0,33.1,low,102.4888712581095
1500.0,,,Regular,14.025,highway,91.87505058363979,0,32.6,medium,75.27337225795974
4300.0,,,Regular,8.075,city,29.005052323812226,1,31.6,medium,139.15858924310706
1500.0,,,Regular,13.174999999999999,city,34.40034217475715,1,32.0,high,139.43993402643073
1500.0,,,Regular,11.475,city,29.765095126148076,1,34.4,low,92.11504384187177
2000.0,,,Regular,8.5,highway,87.4456642340115,0,33.5,medium,118.47750289889254
2000.0,,,Regular,8.924999999999999,city,34.51544513624444,1,33.9,high,151.01269328924965
2300.0,,,Regular,8.5,city,29.037704218497908,0,33.5,high,147.0881664405994
2300.0,,,Regular,8.5,hilly,46.43257796471896,0,30.3,low,106.3945738525214
5300.0,,,Regular,5.5249999999999995,highway,90.99528655123312,0,35.0,low,156.56671444256673
2500.0,,,Diesel,11.9,highway,74.28823075684706,1,34.1,low,214.19318162160977
2300.0,,,Premium,8.5,hilly,57.701708669123526,1,32.3,low,108.58985063958835
2300.0,,,Premium,8.924999999999999,city,29.10010810017964,1,30.6,high,111.40048023853974
4300.0,,,Diesel,9.775,highway,89.46546475954348,1,31.5,low,161.06892040518642
2600.0,,,Premium,8.075,hilly,39.90727261586205,0,31.5,medium,66.87558776433082
2600.0,,,Premium,8.075,highway,73.36051789770667,0,33.1,low,172.30074345946122
3000.0,,,Premium,7.6499999999999995,city,35.368965401558405,1,36.0,medium,152.11998874473244
1800.0,,,Regular,9.35,highway,94.96040282243507,1,35.0,medium,89.75942425454608
2000.0,,,Regular,9.35,city,36.1076559000446,1,30.6,medium,170.1406094615043
2000.0,,,Regular,10.2,city,25.157618091012296,0,32.4,low,182.11308121494307
1500.0,,,Regular,11.475,highway,108.74530268390473,0,33.4,medium,80.89551824584771
1500.0,,,Regular,13.174999999999999,city,35.97817471063166,1,31.5,low,98.68680089704722
1500.0,,,Regular,12.75,city,32.72425539149478,0,35.1,low,135.03676102965161
1600.0,,,Regular,9.35,city,29.23141058171354,1,30.8,high,116.55608486608116
5700.0,,,Diesel,8.924999999999999,city,39.001623822945874,0,34.2,low,133.87680880293576
1600.0,,,Regular,10.625,city,21.316806648391648,1,32.6,low,89.84574799081926
1500.0,,,Regular,11.049999999999999,highway,100.47980912051062,0,34.2,high,125.54251219852394
1500.0,,,Regular,11.049999999999999,highway,108.45840649913914,0,35.3,medium,144.77146086226284
1500.0,,,Regular,11.9,highway,78.08650310479142,0,32.9,low,161.39947997811916
2600.0,,,Premium,7.6499999999999995,city,34.362363509831376,0,34.4,low,38.778863428930805
2600.0,,,Premium,7.6499999999999995,city,28.668835704966735,1,30.0,high,85.42373368367151
1800.0,,,Regular,9.35,hilly,45.91993695703503,1,31.1,low,141.02404849148294
2000.0,,,Regular,9.35,city,49.510878232444725,1,32.0,medium,71.98309879197711
2000.0,,,Regular,10.2,city,30.39216243261014,1,35.6,low,88.10412587852443
1500.0,,,Regular,11.475,hilly,61.77961905298255,0,35.5,high,118.87714988429057
1000.0,,,Regular,15.299999999999999,city,35.721528948826446,1,35.0,medium,106.72252487389653
3800.0,,,Premium,7.225,city,35.97615029740517,0,32.6,medium,156.22768174010656
1500.0,,,Regular,13.174999999999999,city,32.626380792385675,1,32.8,low,186.4616016292075
1500.0,,,Regular,12.75,highway,89.06558349500128,0,30.3,low,148.87660834355472
1600.0,,,Regular,9.35,city,36.030104133393095,1,29.4,high,129.60486114572902
1600.0,,,Regular,10.625,highway,96.76606063491904,1,33.1,low,147.1503825141354
2800.0,,,Regular,8.5,highway,71.3994067574091,0,30.6,medium,119.88337002798005
2800.0,,,Regular,7.6499999999999995,highway,94.68186676219985,0,33.9,medium,138.6870243505453
5000.0,,,Regular,7.6499999999999995,city,31.304248746771947,0,29.7,medium,120.11229504073283
5000.0,,,Premium,7.225,city,35.90201736628645,1,34.1,medium,111.33199019502489
5000.0,,,Regular,7.225,highway,106.71998032221349,1,30.7,medium,74.69207505879113
5000.0,,,Premium,7.6499999999999995,hilly,45.82979771572851,0,34.9,medium,133.58954032825255
5000.0,,,Regular,7.225,city,27.164132758472363,0,35.4,high,94.80676260389157
5700.0,,,Premium,7.6499999999999995,city,40.461247832543734,1,33.4,low,97.50431605001002
1000.0,,,Regular,14.45,highway,87.19338413791642,1,34.7,high,221.2132714846794
1000.0,,,Regular,16.575,highway,84.17367437929121,1,33.0,low,121.4789649962494
2000.0,,,Premium,8.5,hilly,55.625313086044855,1,33.6,low,131.78433227173682
2000.0,,,Premium,8.924999999999999,highway,85.45893532632888,1,36.0,low,168.16822525407576
2000.0,,,Regular,10.2,city,31.6921225993749,1,29.8,medium,95.45042093660935
2000.0,,,Regular,10.625,highway,90.34820101907972,1,32.9,high,76.37682556689354
1500.0,,,Regular,11.9,highway,95.99508544004934,0,33.1,medium,52.29463034638047
1500.0,,,Regular,14.025,city,34.178377544690086,0,35.6,low,75.54426991659585
6800.0,,,Regular,3.8249999999999997,city,32.347097490702545,1,32.6,medium,172.9023500765436
5700.0,,,Diesel,8.924999999999999,city,35.44663774009357,1,35.0,low,75.42302684524122
6800.0,,,Regular,3.8249999999999997,city,31.472757565978675,0,28.4,low,77.9479988395824
2000.0,,,Regular,8.075,highway,88.2404007561383,1,33.2,medium,55.385532601100564
2000.0,,,Regular,8.924999999999999,city,34.3125450644615,1,38.3,medium,100.17005631370616
1800.0,,,Regular,9.35,highway,90.99717553338319,0,34.9,high,74.87459519131083
1800.0,,,Regular,10.625,city,35.21774138309605,1,33.9,low,82.8758008131484
1200.0,,,Regular,14.025,city,39.09166369414818,1,34.7,medium,137.3327927062163
1800.0,,,Regular,10.2,highway,91.97595829929756,1,31.4,medium,152.44389190962283
1800.0,,,Regular,10.625,city,30.522535964668137,1,31.5,medium,2.7466061455546367
2700.0,,,Regular,8.924999999999999,highway,87.836461050198,1,36.5,medium,149.141375501521
1800.0,,,Regular,9.775,city,40.43232059079052,0,31.2,low,88.11109699797262
4100.0,,,Regular,7.225,highway,72.17784171786695,0,35.1,high,107.44796197592794
2700.0,,,Regular,8.075,hilly,43.646446601779964,0,30.1,low,89.05050755140418
2700.0,,,Regular,8.075,city,30.80482069786527,0,33.4,medium,134.16399689615153
1000.0,,,Regular,14.45,city,35.128370988055444,1,32.7,medium,98.98250649905378
1000.0,,,Regular,16.575,highway,86.1645484673417,1,28.9,high,127.36888448210439
2000.0,,,Regular,9.35,city,33.301815443616334,1,37.2,low,92.777009370906
2000.0,,,Regular,10.625,city,27.5201157857642,1,30.7,low,76.52485751284671
2000.0,,,Premium,8.075,highway,105.59750098762291,1,31.1,high,174.71311566615424
2000.0,,,Regular,10.625,city,30.88915033104128,1,29.2,low,120.97942545314591
2000.0,,,Regular,9.35,highway,99.36291757321285,1,34.3,low,155.95012942969447
1600.0,,,Regular,10.625,city,29.385495341000254,1,32.2,medium,60.49722968915718
5700.0,,,Diesel,8.5,highway,103.42521753564723,1,32.3,medium,154.4982742154329
1600.0,,,Regular,11.049999999999999,highway,96.62577091506317,1,32.8,high,156.13452279870378
1600.0,,,Regular,11.9,highway,98.85940116798264,1,31.6,medium,150.67764905233156
1600.0,,,Regular,10.2,highway,91.73263447244489,0,34.2,medium,89.87700253213264
1600.0,,,Regular,10.625,city,30.96816101679269,1,32.6,high,123.66031779427742
1600.0,,,Regular,12.325,city,34.904978261359055,1,33.7,medium,133.4223188007519
1600.0,,,Regular,9.775,highway,72.66412011473878,1,32.5,medium,152.57124560186392
1600.0,,,Regular,10.2,highway,74.61550196763304,1,34.1,medium,82.75120040877925
3000.0,,,Premium,7.6499999999999995,highway,85.33039693912161,0,36.6,medium,163.31405238840884
3000.0,,,Premium,7.6499999999999995,highway,82.77651957319038,0,35.3,low,153.39970600913517
3000.0,,,Premium,7.6499999999999995,city,30.64073133027097,0,30.5,low,87.79326130774905
4100.0,,,Regular,7.225,highway,106.57154660913397,0,34.3,low,101.09402009252238
3000.0,,,Premium,7.6499999999999995,highway,83.87213460265995,1,33.0,medium,100.88964465656181
1500.0,,,Regular,11.049999999999999,city,36.87711653547621,1,31.6,low,112.68547364023588
1500.0,,,Regular,12.325,city,44.67869206728889,1,36.8,high,117.60278681046991
1500.0,,,Regular,12.325,city,32.288689044045704,1,33.4,medium,128.04376184171605
1500.0,,,Regular,14.025,city,40.96945430857734,1,33.5,low,68.47544477972703
1800.0,,,Regular,10.2,highway,93.61103043613294,1,31.7,medium,67.71720201878395
1800.0,,,Regular,9.775,city,31.298007661736143,1,31.7,medium,56.04470574040882
1800.0,,,Regular,9.35,highway,80.781738210038,0,33.3,medium,62.56958380646591
1100.0,,,Regular,11.049999999999999,hilly,48.06771443228087,0,34.2,medium,98.69513142505375
1300.0,,,Regular,10.2,hilly,40.31061973042161,0,32.5,medium,88.76922871049155
5700.0,,,Diesel,8.5,highway,108.80245059446334,1,33.0,high,23.195540383850073
2700.0,,,Regular,7.6499999999999995,highway,84.54311730982998,1,31.6,high,96.31473174412352
2700.0,,,Regular,8.075,city,33.842751134907665,1,32.1,medium,161.40900966620558
2500.0,,,Regular,7.6499999999999995,highway,79.71232017955687,1,31.2,low,120.2395881859196
2500.0,,,Regular,8.075,highway,88.6882766861138,0,33.4,low,96.54461489743088
2700.0,,,Regular,7.6499999999999995,hilly,38.921706556199815,1,32.6,low,119.16418684124605
2700.0,,,Regular,8.075,highway,83.23034229446102,1,28.5,low,31.383445530253397
2700.0,,,Regular,8.075,city,26.145458525976252,1,31.2,medium,127.1539060752718
2700.0,,,Regular,8.075,highway,100.1697048876421,1,30.0,high,149.557555074387
3400.0,,,Regular,7.225,highway,100.20370278082943,1,30.9,low,46.15125703054939
3400.0,,,Regular,6.8,city,40.10090124204027,0,36.0,medium,113.14794692399306
2500.0,,,Regular,10.2,highway,98.38198774208033,0,33.6,high,121.01412380220782
3500.0,,,Premium,5.1,highway,81.05827026136932,1,34.5,low,104.46892246938043
2000.0,,,Regular,10.625,highway,83.77379735146238,0,33.8,high,78.88550155049649
2000.0,,,Regular,11.049999999999999,hilly,68.33333866073505,1,31.1,high,91.85021056948574
2000.0,,,Regular,10.625,highway,82.04143916633143,1,34.2,high,94.131880801105
2000.0,,,Regular,11.475,highway,104.92650543290708,1,36.1,high,167.5496880723429
2300.0,,,Regular,10.625,city,39.78637811441725,0,35.8,medium,76.05440887110768
2500.0,,,Regular,10.2,city,41.912941602564366,1,38.5,low,141.72172488661897
2500.0,,,Regular,10.2,city,41.489430487925524,1,34.6,low,152.61650617300637
3000.0,,,Regular,8.5,highway,97.91052698021839,0,32.8,high,37.199166630329444
2800.0,,,Regular,8.5,highway,94.45877766781423,1,36.5,high,96.21590314067146
2500.0,,,Regular,10.2,highway,98.44579013752103,1,32.3,high,107.06304881051717
2800.0,,,Regular,8.924999999999999,city,35.43442600122718,1,33.5,high,57.27043281958593
2000.0,,,Regular,10.2,city,35.50211337847699,0,33.9,medium,100.2077879653252
2000.0,,,Regular,10.625,hilly,49.38507966951225,1,32.2,low,74.08935894062382
2800.0,,,Regular,8.5,city,33.11276521700116,1,33.1,medium,151.7238439522916
2800.0,,,Regular,8.5,city,23.972155428354117,0,32.9,low,99.9500560085037
2800.0,,,Regular,8.5,highway,88.80266687092929,1,33.0,high,105.53275554287035
2000.0,,,Regular,10.625,highway,89.8610932976427,1,28.3,high,146.02050808486496
2000.0,,,Regular,11.049999999999999,city,32.406784454555904,0,33.6,low,127.76674568478144
2800.0,,,Regular,8.5,city,41.675542898317154,1,29.1,high,106.64197819133022
2800.0,,,Regular,8.924999999999999,highway,87.7633951251427,1,30.6,low,58.973994812535565
2800.0,,,Regular,8.5,city,30.378888471679684,1,33.5,medium,44.5794197981532
2000.0,,,Regular,10.2,city,34.910873225449734,0,34.4,medium,165.23279969855582
2000.0,,,Regular,10.625,city,43.56334865295624,1,37.3,medium,96.48560555277992
2800.0,,,Regular,8.5,city,34.34653556570452,1,32.1,high,79.68964590222109
2800.0,,,Regular,8.5,city,39.03692404609057,1,32.3,medium,65.02978825871025
2800.0,,,Regular,8.5,highway,93.14369100457898,1,33.0,medium,152.0413577514242
1600.0,,,Regular,11.049999999999999,city,37.47235065835607,1,26.5,high,124.02103127415948
